Mid-point,Uncertainty,Time System,Source,#
2459012.1081286697,0.00037923100373404395,BJD_TDB,TESS,1
2459013.95565253,0.00042376888784144125,BJD_TDB,TESS,1
2459015.801674693,0.0004345035156665004,BJD_TDB,TESS,1
2459017.6489603817,0.00031985969445180636,BJD_TDB,TESS,1
2459019.4958932553,0.000404363194887402,BJD_TDB,TESS,1
2459021.3429309228,0.00038245611589254386,BJD_TDB,TESS,1
2459025.0363172772,0.00036408304291055653,BJD_TDB,TESS,1
2459026.8833032013,0.00036547643044760583,BJD_TDB,TESS,1
2459028.729934523,0.0003390108767795592,BJD_TDB,TESS,1
2459030.5764983967,0.0003547548838909016,BJD_TDB,TESS,1
2459032.42426743,0.0003466799778760478,BJD_TDB,TESS,1
2459034.2706820294,0.0003125934003417854,BJD_TDB,TESS,1
